497.2495440409455;409.57007748073005;2211.4304284935024
498.2495440409455;409.57007748073005;2211.445498904099
499.2495440409455;409.57007748073005;2211.4647564722804
500.0;409.57007748073005;2211.480254873271
500.0;414.57007748073005;2212.435126173279
500.0;419.57007748073005;2212.2993107241055
499.0;414.57007748073005;2212.3755852434847
500.0;409.57007748073005;2211.480254873271
500.0;419.57007748073005;2212.2993107241055
499.0;414.57007748073005;2212.3755852434847
500.0;409.57007748073005;2211.480254873271
500.0;415.82007748073005;2212.503252245458
500.0;417.07007748073005;2212.503257600565
500.0;418.32007748073005;2212.4352550957015
499.75;417.07007748073005;2212.4832928295064
500.0;415.82007748073005;2212.503252245458
500.0;418.32007748073005;2212.4352550957015
499.75;417.07007748073005;2212.4832928295064
500.0;415.82007748073005;2212.503252245458
500.0;417.57007748073005;2212.6712570274385
500.0;418.07007748073005;2212.8287805324726
500.0;418.57007748073005;2212.0386430360286
499.9;418.07007748073005;2212.2582816056774
500.0;417.57007748073005;2212.6712570274385
500.0;418.57007748073005;2212.0386430360286
499.9;418.07007748073005;2212.2582816056774
500.0;417.57007748073005;2212.6712570274385
500.0;418.12007748073006;2212.3758032529986
499.99;418.07007748073005;2211.9291830268794
500.0;418.02007748073004;2212.3454508652576
